"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.Q1Opt1.Strongly disagree","Answer.Q1Opt2.Disagree","Answer.Q1Opt3.Somewhat disagree","Answer.Q1Opt4.Somewhat dagree","Answer.Q1Opt5.Agree","Answer.Q1Opt6.Strongly agree","Answer.Q2Opt1.Strongly disagree","Answer.Q2Opt2.Disagree","Answer.Q2Opt3.Somewhat disagree","Answer.Q2Opt4.Somewhat dagree","Answer.Q2Opt5.Agree","Answer.Q2Opt6.Strongly agree","Answer.Q3Opt1.Strongly disagree","Answer.Q3Opt2.Disagree","Answer.Q3Opt3.Somewhat disagree","Answer.Q3Opt4.Somewhat dagree","Answer.Q3Opt5.Agree","Answer.Q3Opt6.Strongly agree","Answer.Q4Opt1.Strongly disagree","Answer.Q4Opt2.Disagree","Answer.Q4Opt3.Somewhat disagree","Answer.Q4Opt4.Somewhat dagree","Answer.Q4Opt5.Agree","Answer.Q4Opt6.Strongly agree","Answer.Q5Opt1.Strongly disagree","Answer.Q5Opt2.Disagree","Answer.Q5Opt3.Somewhat disagree","Answer.Q5Opt4.Somewhat dagree","Answer.Q5Opt5.Agree","Answer.Q5Opt6.Strongly agree","Answer.Q6Opt1.Strongly disagree","Answer.Q6Opt2.Disagree","Answer.Q6Opt3.Somewhat disagree","Answer.Q6Opt4.Somewhat dagree","Answer.Q6Opt5.Agree","Answer.Q6Opt6.Strongly agree","Answer.Q7Opt1.Strongly disagree","Answer.Q7Opt2.Disagree","Answer.Q7Opt3.Somewhat disagree","Answer.Q7Opt4.Somewhat dagree","Answer.Q7Opt5.Agree","Answer.Q7Opt6.Strongly agree","Answer.Q8Opt1.Strongly disagree","Answer.Q8Opt2.Disagree","Answer.Q8Opt3.Somewhat disagree","Answer.Q8Opt4.Somewhat dagree","Answer.Q8Opt5.Agree","Answer.Q8Opt6.Strongly agree","Answer.Q9Opt1.Strongly disagree","Answer.Q9Opt2.Disagree","Answer.Q9Opt3.Somewhat disagree","Answer.Q9Opt4.Somewhat dagree","Answer.Q9Opt5.Agree","Answer.Q9Opt6.Strongly agree","Approve","Reject"
"3ZRKL6Z1E90ZRS7ICJZJ0XYS6O2GS2","3XLAOVIRVSA42ATSR5YQSW4XJTNS9R","Evaluate a dialogue","You will read a short dialogue and answer to some questions about the dialogue","dialogue, evaluation, conversation","$0.40","Wed Mar 15 06:22:14 PDT 2023","10","BatchId:5033812;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 17 06:22:14 PDT 2023","","","37Z929RLGB56IHRHML3SO087YEVTSO","A2K8PAY2USVVKH","Submitted","Wed Mar 15 06:22:24 PDT 2023","Wed Mar 15 06:25:11 PDT 2023","Sat Mar 18 06:25:11 PDT 2023","","","","167","0% (0/0)","0% (0/0)","0% (0/0)","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false"
"3ZRKL6Z1E90ZRS7ICJZJ0XYS6O2GS2","3XLAOVIRVSA42ATSR5YQSW4XJTNS9R","Evaluate a dialogue","You will read a short dialogue and answer to some questions about the dialogue","dialogue, evaluation, conversation","$0.40","Wed Mar 15 06:22:14 PDT 2023","10","BatchId:5033812;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 17 06:22:14 PDT 2023","","","388U7OUMF9YT1TUD9UFDEF16F1FR0M","A3DPYRWELXP92D","Submitted","Wed Mar 15 06:22:24 PDT 2023","Wed Mar 15 06:34:03 PDT 2023","Sat Mar 18 06:34:03 PDT 2023","","","","699","0% (0/0)","0% (0/0)","0% (0/0)","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false"
"3ZRKL6Z1E90ZRS7ICJZJ0XYS6O2GS2","3XLAOVIRVSA42ATSR5YQSW4XJTNS9R","Evaluate a dialogue","You will read a short dialogue and answer to some questions about the dialogue","dialogue, evaluation, conversation","$0.40","Wed Mar 15 06:22:14 PDT 2023","10","BatchId:5033812;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 17 06:22:14 PDT 2023","","","39GAF6DQWTXL1PWCEXONTH9J5ZZ1VT","A2WJM9EXOB32GI","Submitted","Wed Mar 15 08:22:55 PDT 2023","Wed Mar 15 08:26:38 PDT 2023","Sat Mar 18 08:26:38 PDT 2023","","","","223","0% (0/0)","0% (0/0)","0% (0/0)","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","false","true","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false"
"3ZRKL6Z1E90ZRS7ICJZJ0XYS6O2GS2","3XLAOVIRVSA42ATSR5YQSW4XJTNS9R","Evaluate a dialogue","You will read a short dialogue and answer to some questions about the dialogue","dialogue, evaluation, conversation","$0.40","Wed Mar 15 06:22:14 PDT 2023","10","BatchId:5033812;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 17 06:22:14 PDT 2023","","","3HMVI3QICLP25JRHJ8B70GDDNG11Y2","A2PY76G2S8IKJU","Submitted","Wed Mar 15 06:22:24 PDT 2023","Wed Mar 15 06:25:05 PDT 2023","Sat Mar 18 06:25:05 PDT 2023","","","","161","0% (0/0)","0% (0/0)","0% (0/0)","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true"
"3ZRKL6Z1E90ZRS7ICJZJ0XYS6O2GS2","3XLAOVIRVSA42ATSR5YQSW4XJTNS9R","Evaluate a dialogue","You will read a short dialogue and answer to some questions about the dialogue","dialogue, evaluation, conversation","$0.40","Wed Mar 15 06:22:14 PDT 2023","10","BatchId:5033812;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 17 06:22:14 PDT 2023","","","3M0NZ3JDP3V1YR25GHF2HDZW5Q9Z58","A3N3XRNJOEWPNG","Submitted","Wed Mar 15 06:22:24 PDT 2023","Wed Mar 15 06:25:34 PDT 2023","Sat Mar 18 06:25:34 PDT 2023","","","","190","0% (0/0)","0% (0/0)","0% (0/0)","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true"
"3ZRKL6Z1E90ZRS7ICJZJ0XYS6O2GS2","3XLAOVIRVSA42ATSR5YQSW4XJTNS9R","Evaluate a dialogue","You will read a short dialogue and answer to some questions about the dialogue","dialogue, evaluation, conversation","$0.40","Wed Mar 15 06:22:14 PDT 2023","10","BatchId:5033812;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 17 06:22:14 PDT 2023","","","3PPTZCWALSHQRDL30935FOUN1MWQZC","A5G7UW0WT3FOT","Submitted","Wed Mar 15 06:22:24 PDT 2023","Wed Mar 15 06:36:43 PDT 2023","Sat Mar 18 06:36:43 PDT 2023","","","","859","0% (0/0)","0% (0/0)","0% (0/0)","true","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","false","false","true","false","false","true","false","false","false","false","false","false","true","false","false","false"
"3ZRKL6Z1E90ZRS7ICJZJ0XYS6O2GS2","3XLAOVIRVSA42ATSR5YQSW4XJTNS9R","Evaluate a dialogue","You will read a short dialogue and answer to some questions about the dialogue","dialogue, evaluation, conversation","$0.40","Wed Mar 15 06:22:14 PDT 2023","10","BatchId:5033812;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 17 06:22:14 PDT 2023","","","3PW9OPU9PSHC4YYAQN4CRCC881621M","A2VUGPK6EL1HD2","Submitted","Wed Mar 15 07:22:39 PDT 2023","Wed Mar 15 08:05:47 PDT 2023","Sat Mar 18 08:05:47 PDT 2023","","","","2588","0% (0/0)","0% (0/0)","0% (0/0)","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","false","true"
"3ZRKL6Z1E90ZRS7ICJZJ0XYS6O2GS2","3XLAOVIRVSA42ATSR5YQSW4XJTNS9R","Evaluate a dialogue","You will read a short dialogue and answer to some questions about the dialogue","dialogue, evaluation, conversation","$0.40","Wed Mar 15 06:22:14 PDT 2023","10","BatchId:5033812;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 17 06:22:14 PDT 2023","","","3V5Q80FXIZO8E1CPDRIVF5R56LK23E","AC9W94NX56CAP","Submitted","Wed Mar 15 06:22:24 PDT 2023","Wed Mar 15 06:27:47 PDT 2023","Sat Mar 18 06:27:47 PDT 2023","","","","323","0% (0/0)","0% (0/0)","0% (0/0)","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false"
"3ZRKL6Z1E90ZRS7ICJZJ0XYS6O2GS2","3XLAOVIRVSA42ATSR5YQSW4XJTNS9R","Evaluate a dialogue","You will read a short dialogue and answer to some questions about the dialogue","dialogue, evaluation, conversation","$0.40","Wed Mar 15 06:22:14 PDT 2023","10","BatchId:5033812;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 17 06:22:14 PDT 2023","","","3Y54SXRO1NIMXUJLBQYS31QVJBGTU4","A363PNVPCK4CE3","Submitted","Wed Mar 15 08:22:55 PDT 2023","Wed Mar 15 08:41:44 PDT 2023","Sat Mar 18 08:41:44 PDT 2023","","","","1129","0% (0/0)","0% (0/0)","0% (0/0)","false","false","false","true","false","false","false","false","false","false","false","true","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","false","false","true","false"
"3ZRKL6Z1E90ZRS7ICJZJ0XYS6O2GS2","3XLAOVIRVSA42ATSR5YQSW4XJTNS9R","Evaluate a dialogue","You will read a short dialogue and answer to some questions about the dialogue","dialogue, evaluation, conversation","$0.40","Wed Mar 15 06:22:14 PDT 2023","10","BatchId:5033812;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 17 06:22:14 PDT 2023","","","3Z7VU45IP0E2A91MFUDQENMFTA51ZT","A292Y5MEB8FNS4","Submitted","Wed Mar 15 08:22:55 PDT 2023","Wed Mar 15 09:13:22 PDT 2023","Sat Mar 18 09:13:22 PDT 2023","","","","3027","0% (0/0)","0% (0/0)","0% (0/0)","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false"
