"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.Q1Opt1.Strongly disagree","Answer.Q1Opt2.Disagree","Answer.Q1Opt3.Somewhat disagree","Answer.Q1Opt4.Somewhat dagree","Answer.Q1Opt5.Agree","Answer.Q1Opt6.Strongly agree","Answer.Q2Opt1.Strongly disagree","Answer.Q2Opt2.Disagree","Answer.Q2Opt3.Somewhat disagree","Answer.Q2Opt4.Somewhat dagree","Answer.Q2Opt5.Agree","Answer.Q2Opt6.Strongly agree","Answer.Q3Opt1.Strongly disagree","Answer.Q3Opt2.Disagree","Answer.Q3Opt3.Somewhat disagree","Answer.Q3Opt4.Somewhat dagree","Answer.Q3Opt5.Agree","Answer.Q3Opt6.Strongly agree","Answer.Q4Opt1.Strongly disagree","Answer.Q4Opt2.Disagree","Answer.Q4Opt3.Somewhat disagree","Answer.Q4Opt4.Somewhat dagree","Answer.Q4Opt5.Agree","Answer.Q4Opt6.Strongly agree","Answer.Q5Opt1.Strongly disagree","Answer.Q5Opt2.Disagree","Answer.Q5Opt3.Somewhat disagree","Answer.Q5Opt4.Somewhat dagree","Answer.Q5Opt5.Agree","Answer.Q5Opt6.Strongly agree","Answer.Q6Opt1.Strongly disagree","Answer.Q6Opt2.Disagree","Answer.Q6Opt3.Somewhat disagree","Answer.Q6Opt4.Somewhat dagree","Answer.Q6Opt5.Agree","Answer.Q6Opt6.Strongly agree","Answer.Q7Opt1.Strongly disagree","Answer.Q7Opt2.Disagree","Answer.Q7Opt3.Somewhat disagree","Answer.Q7Opt4.Somewhat dagree","Answer.Q7Opt5.Agree","Answer.Q7Opt6.Strongly agree","Answer.Q8Opt1.Strongly disagree","Answer.Q8Opt2.Disagree","Answer.Q8Opt3.Somewhat disagree","Answer.Q8Opt4.Somewhat dagree","Answer.Q8Opt5.Agree","Answer.Q8Opt6.Strongly agree","Answer.Q9Opt1.Strongly disagree","Answer.Q9Opt2.Disagree","Answer.Q9Opt3.Somewhat disagree","Answer.Q9Opt4.Somewhat dagree","Answer.Q9Opt5.Agree","Answer.Q9Opt6.Strongly agree","Approve","Reject"
"3I6NF2WGIHTYLQ970NMB7MO0S4U5GP","3XLAOVIRVSA42ATSR5YQSW4XJTNS9R","Evaluate a dialogue","You will read a short dialogue and answer to some questions about the dialogue","dialogue, evaluation, conversation","$0.40","Wed Mar 15 06:18:12 PDT 2023","10","BatchId:5033806;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 17 06:18:12 PDT 2023","","","33FOTY3KEOIP2GQCNGTI3PLUKSIC14","AHTI3Z1NB4PT7","Submitted","Wed Mar 15 06:52:18 PDT 2023","Wed Mar 15 07:45:35 PDT 2023","Sat Mar 18 07:45:35 PDT 2023","","","","3197","0% (0/0)","0% (0/0)","0% (0/0)","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false"
"3I6NF2WGIHTYLQ970NMB7MO0S4U5GP","3XLAOVIRVSA42ATSR5YQSW4XJTNS9R","Evaluate a dialogue","You will read a short dialogue and answer to some questions about the dialogue","dialogue, evaluation, conversation","$0.40","Wed Mar 15 06:18:12 PDT 2023","10","BatchId:5033806;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 17 06:18:12 PDT 2023","","","34BBWHLWHC89GKSFCEEP7I9JTAAWIO","A1ENA0B4IWGA5R","Submitted","Wed Mar 15 07:05:36 PDT 2023","Wed Mar 15 07:29:02 PDT 2023","Sat Mar 18 07:29:02 PDT 2023","","","","1406","0% (0/0)","0% (0/0)","0% (0/0)","false","false","false","true","false","false","false","false","false","false","false","true","false","true","false","false","false","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","false","true","false"
"3I6NF2WGIHTYLQ970NMB7MO0S4U5GP","3XLAOVIRVSA42ATSR5YQSW4XJTNS9R","Evaluate a dialogue","You will read a short dialogue and answer to some questions about the dialogue","dialogue, evaluation, conversation","$0.40","Wed Mar 15 06:18:12 PDT 2023","10","BatchId:5033806;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 17 06:18:12 PDT 2023","","","3A1PQ49WVJEGJO1S987JEGIAXKN1H2","A1JIUGI07PQ1NU","Submitted","Wed Mar 15 06:18:17 PDT 2023","Wed Mar 15 06:48:16 PDT 2023","Sat Mar 18 06:48:16 PDT 2023","","","","1799","0% (0/0)","0% (0/0)","0% (0/0)","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false"
"3I6NF2WGIHTYLQ970NMB7MO0S4U5GP","3XLAOVIRVSA42ATSR5YQSW4XJTNS9R","Evaluate a dialogue","You will read a short dialogue and answer to some questions about the dialogue","dialogue, evaluation, conversation","$0.40","Wed Mar 15 06:18:12 PDT 2023","10","BatchId:5033806;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 17 06:18:12 PDT 2023","","","3GD6L00D3UU2B22305NW6LQ6E6M1MB","A1MQP1DO8BIKUF","Submitted","Wed Mar 15 07:18:23 PDT 2023","Wed Mar 15 07:50:55 PDT 2023","Sat Mar 18 07:50:55 PDT 2023","","","","1952","0% (0/0)","0% (0/0)","0% (0/0)","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false"
"3I6NF2WGIHTYLQ970NMB7MO0S4U5GP","3XLAOVIRVSA42ATSR5YQSW4XJTNS9R","Evaluate a dialogue","You will read a short dialogue and answer to some questions about the dialogue","dialogue, evaluation, conversation","$0.40","Wed Mar 15 06:18:12 PDT 2023","10","BatchId:5033806;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 17 06:18:12 PDT 2023","","","3SKRO2GZ73O7LE20FTAGR8Y2P1R1K6","A2JMI1YXGJBR9D","Submitted","Wed Mar 15 08:15:21 PDT 2023","Wed Mar 15 08:25:57 PDT 2023","Sat Mar 18 08:25:57 PDT 2023","","","","636","0% (0/0)","0% (0/0)","0% (0/0)","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false"
"3I6NF2WGIHTYLQ970NMB7MO0S4U5GP","3XLAOVIRVSA42ATSR5YQSW4XJTNS9R","Evaluate a dialogue","You will read a short dialogue and answer to some questions about the dialogue","dialogue, evaluation, conversation","$0.40","Wed Mar 15 06:18:12 PDT 2023","10","BatchId:5033806;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 17 06:18:12 PDT 2023","","","3SLE99ER0PA3N7JEHR6FKZZOFMVBZL","A3VISS22RHM98M","Submitted","Wed Mar 15 06:18:16 PDT 2023","Wed Mar 15 06:36:28 PDT 2023","Sat Mar 18 06:36:28 PDT 2023","","","","1092","0% (0/0)","0% (0/0)","0% (0/0)","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","false","true","false","false"
"3I6NF2WGIHTYLQ970NMB7MO0S4U5GP","3XLAOVIRVSA42ATSR5YQSW4XJTNS9R","Evaluate a dialogue","You will read a short dialogue and answer to some questions about the dialogue","dialogue, evaluation, conversation","$0.40","Wed Mar 15 06:18:12 PDT 2023","10","BatchId:5033806;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 17 06:18:12 PDT 2023","","","3TUI152ZZDKTWH0VSYUDNUABO7J1QY","A1CPCNDB5CMP8S","Submitted","Wed Mar 15 06:48:53 PDT 2023","Wed Mar 15 07:07:05 PDT 2023","Sat Mar 18 07:07:05 PDT 2023","","","","1092","0% (0/0)","0% (0/0)","0% (0/0)","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","false","true","false"
"3I6NF2WGIHTYLQ970NMB7MO0S4U5GP","3XLAOVIRVSA42ATSR5YQSW4XJTNS9R","Evaluate a dialogue","You will read a short dialogue and answer to some questions about the dialogue","dialogue, evaluation, conversation","$0.40","Wed Mar 15 06:18:12 PDT 2023","10","BatchId:5033806;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 17 06:18:12 PDT 2023","","","3VA45EW49PKQB5NFDL29YPFB9611OQ","A347RNOTLHX3PF","Submitted","Wed Mar 15 09:13:34 PDT 2023","Wed Mar 15 09:39:36 PDT 2023","Sat Mar 18 09:39:36 PDT 2023","","","","1562","0% (0/0)","0% (0/0)","0% (0/0)","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false"
"3I6NF2WGIHTYLQ970NMB7MO0S4U5GP","3XLAOVIRVSA42ATSR5YQSW4XJTNS9R","Evaluate a dialogue","You will read a short dialogue and answer to some questions about the dialogue","dialogue, evaluation, conversation","$0.40","Wed Mar 15 06:18:12 PDT 2023","10","BatchId:5033806;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 17 06:18:12 PDT 2023","","","3VELCLL3GMGW5SAMEIJJBV6XH5A1F4","A3VQM3IJLGXPG4","Submitted","Wed Mar 15 06:18:16 PDT 2023","Wed Mar 15 06:39:45 PDT 2023","Sat Mar 18 06:39:45 PDT 2023","","","","1289","0% (0/0)","0% (0/0)","0% (0/0)","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","false","true","false"
"3I6NF2WGIHTYLQ970NMB7MO0S4U5GP","3XLAOVIRVSA42ATSR5YQSW4XJTNS9R","Evaluate a dialogue","You will read a short dialogue and answer to some questions about the dialogue","dialogue, evaluation, conversation","$0.40","Wed Mar 15 06:18:12 PDT 2023","10","BatchId:5033806;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 17 06:18:12 PDT 2023","","","3YW4XOSQKSILOA7C97EIXV70RSP1U3","A2S25THF8G0GJD","Submitted","Wed Mar 15 06:21:32 PDT 2023","Wed Mar 15 06:33:40 PDT 2023","Sat Mar 18 06:33:40 PDT 2023","","","","728","0% (0/0)","0% (0/0)","0% (0/0)","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true"
