"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.Q1Comment","Answer.Q1Opt1.Strongly disagree","Answer.Q1Opt2.Disagree","Answer.Q1Opt3.Somewhat disagree","Answer.Q1Opt4.Somewhat dagree","Answer.Q1Opt5.Agree","Answer.Q1Opt6.Strongly agree","Answer.Q2Comment","Answer.Q2Opt1.Strongly disagree","Answer.Q2Opt2.Disagree","Answer.Q2Opt3.Somewhat disagree","Answer.Q2Opt4.Somewhat dagree","Answer.Q2Opt5.Agree","Answer.Q2Opt6.Strongly agree","Answer.Q3Comment","Answer.Q3Opt1.Strongly disagree","Answer.Q3Opt2.Disagree","Answer.Q3Opt3.Somewhat disagree","Answer.Q3Opt4.Somewhat dagree","Answer.Q3Opt5.Agree","Answer.Q3Opt6.Strongly agree","Answer.Q4Comment","Answer.Q4Opt1.Strongly disagree","Answer.Q4Opt2.Disagree","Answer.Q4Opt3.Somewhat disagree","Answer.Q4Opt4.Somewhat dagree","Answer.Q4Opt5.Agree","Answer.Q4Opt6.Strongly agree","Answer.Q5Comment","Answer.Q5Opt1.Strongly disagree","Answer.Q5Opt2.Disagree","Answer.Q5Opt3.Somewhat disagree","Answer.Q5Opt4.Somewhat dagree","Answer.Q5Opt5.Agree","Answer.Q5Opt6.Strongly agree","Answer.Q6Comment","Answer.Q6Opt1.Strongly disagree","Answer.Q6Opt2.Disagree","Answer.Q6Opt3.Somewhat disagree","Answer.Q6Opt4.Somewhat dagree","Answer.Q6Opt5.Agree","Answer.Q6Opt6.Strongly agree","Answer.Q7Comment","Answer.Q7Opt1.Strongly disagree","Answer.Q7Opt2.Disagree","Answer.Q7Opt3.Somewhat disagree","Answer.Q7Opt4.Somewhat dagree","Answer.Q7Opt5.Agree","Answer.Q7Opt6.Strongly agree","Answer.Q8Comment","Answer.Q8Opt1.Strongly disagree","Answer.Q8Opt2.Disagree","Answer.Q8Opt3.Somewhat disagree","Answer.Q8Opt4.Somewhat dagree","Answer.Q8Opt5.Agree","Answer.Q8Opt6.Strongly agree","Answer.Q9Comment","Answer.Q9Opt1.Strongly disagree","Answer.Q9Opt2.Disagree","Answer.Q9Opt3.Somewhat disagree","Answer.Q9Opt4.Somewhat dagree","Answer.Q9Opt5.Agree","Answer.Q9Opt6.Strongly agree","Approve","Reject"
"382GHPVPHTOFVVTJR3WHJ0TDO3U34A","3XLAOVIRVSA42ATSR5YQSW4XJTNS9R","Evaluate a dialogue","You will read a short dialogue and answer to some questions about the dialogue","dialogue, evaluation, conversation","$0.40","Wed Mar 15 06:20:13 PDT 2023","10","BatchId:5033809;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 17 06:20:13 PDT 2023","","","308Q0PEVBAAY4OF7J34XTY18V9QI9L","A2NYKZ8RUILVJO","Submitted","Wed Mar 15 09:59:17 PDT 2023","Wed Mar 15 10:16:37 PDT 2023","Sat Mar 18 10:16:37 PDT 2023","","","","1040","0% (0/0)","0% (0/0)","0% (0/0)","","false","false","false","true","false","false","","false","false","false","false","true","false","","false","false","false","true","false","false","","false","false","false","false","true","false","","false","false","false","true","false","false","","false","false","false","true","false","false","","false","false","true","false","false","false","","false","false","false","false","true","false","","false","false","false","true","false","false"
"382GHPVPHTOFVVTJR3WHJ0TDO3U34A","3XLAOVIRVSA42ATSR5YQSW4XJTNS9R","Evaluate a dialogue","You will read a short dialogue and answer to some questions about the dialogue","dialogue, evaluation, conversation","$0.40","Wed Mar 15 06:20:13 PDT 2023","10","BatchId:5033809;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 17 06:20:13 PDT 2023","","","32ZKVD547HK22ECLWKB6GYU90RW3BG","A1L9HQZXQEKBAH","Submitted","Wed Mar 15 06:50:26 PDT 2023","Wed Mar 15 07:04:57 PDT 2023","Sat Mar 18 07:04:57 PDT 2023","","","","871","0% (0/0)","0% (0/0)","0% (0/0)","GOOD","false","false","false","false","true","false","GOOD","false","false","false","true","false","false","GOOD","false","false","false","false","true","false","GOOD","false","true","false","false","false","false","GOOD","false","false","false","true","false","false","GOOD","false","false","false","false","true","false","GOOD","false","false","false","true","false","false","GOOD","false","false","false","false","true","false","GOOD","false","false","false","false","false","true"
"382GHPVPHTOFVVTJR3WHJ0TDO3U34A","3XLAOVIRVSA42ATSR5YQSW4XJTNS9R","Evaluate a dialogue","You will read a short dialogue and answer to some questions about the dialogue","dialogue, evaluation, conversation","$0.40","Wed Mar 15 06:20:13 PDT 2023","10","BatchId:5033809;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 17 06:20:13 PDT 2023","","","333U7HK6IBC62PCUD1UZRVZYZ9UDJ9","ABXAO53NJGKIW","Submitted","Wed Mar 15 07:04:14 PDT 2023","Wed Mar 15 07:25:49 PDT 2023","Sat Mar 18 07:25:49 PDT 2023","","","","1295","0% (0/0)","0% (0/0)","0% (0/0)","GOOD","false","false","false","false","true","false","GOOD","false","false","false","false","true","false","GOOD","false","false","false","false","false","true","GOOD","false","false","false","false","true","false","GOOD","false","false","false","false","false","true","GOOD","false","false","false","true","false","false","GOOD","false","false","false","false","false","true","GOOD","false","false","false","false","false","true","GOOD","false","false","false","false","true","false"
"382GHPVPHTOFVVTJR3WHJ0TDO3U34A","3XLAOVIRVSA42ATSR5YQSW4XJTNS9R","Evaluate a dialogue","You will read a short dialogue and answer to some questions about the dialogue","dialogue, evaluation, conversation","$0.40","Wed Mar 15 06:20:13 PDT 2023","10","BatchId:5033809;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 17 06:20:13 PDT 2023","","","378XPAWRUEAC97PCB9IXPTCS1R8IA0","A2JWVI7C1ZW3QG","Submitted","Wed Mar 15 08:21:12 PDT 2023","Wed Mar 15 09:18:02 PDT 2023","Sat Mar 18 09:18:02 PDT 2023","","","","3410","0% (0/0)","0% (0/0)","0% (0/0)","","false","false","false","false","true","false","","false","false","false","true","false","false","","false","false","false","false","false","true","","false","false","false","false","false","true","","false","false","false","true","false","false","","false","false","false","true","false","false","","false","false","false","false","false","true","","false","false","false","false","true","false","","false","false","false","false","true","false"
"382GHPVPHTOFVVTJR3WHJ0TDO3U34A","3XLAOVIRVSA42ATSR5YQSW4XJTNS9R","Evaluate a dialogue","You will read a short dialogue and answer to some questions about the dialogue","dialogue, evaluation, conversation","$0.40","Wed Mar 15 06:20:13 PDT 2023","10","BatchId:5033809;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 17 06:20:13 PDT 2023","","","37FMASSAYEOHSHU4HNITK4WYJ9TIBV","A28HF70T9AKBCM","Submitted","Wed Mar 15 07:20:47 PDT 2023","Wed Mar 15 07:22:44 PDT 2023","Sat Mar 18 07:22:44 PDT 2023","","","","117","0% (0/0)","0% (0/0)","0% (0/0)","","false","false","false","true","false","false","","false","false","false","false","true","false","","false","false","false","true","false","false","","false","false","false","false","true","false","","false","false","true","false","false","false","","false","false","false","true","false","false","","false","false","false","false","false","true","","false","false","false","true","false","false","","false","false","false","true","false","false"
"382GHPVPHTOFVVTJR3WHJ0TDO3U34A","3XLAOVIRVSA42ATSR5YQSW4XJTNS9R","Evaluate a dialogue","You will read a short dialogue and answer to some questions about the dialogue","dialogue, evaluation, conversation","$0.40","Wed Mar 15 06:20:13 PDT 2023","10","BatchId:5033809;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 17 06:20:13 PDT 2023","","","3DBQWDE4Y8V7H2OMDT48MQSNVDC5NA","A15QJT0CC8ADG","Submitted","Wed Mar 15 10:23:01 PDT 2023","Wed Mar 15 10:33:52 PDT 2023","Sat Mar 18 10:33:52 PDT 2023","","","","651","0% (0/0)","0% (0/0)","0% (0/0)","","false","false","false","false","true","false","","false","false","false","false","true","false","","false","false","false","false","true","false","","false","false","false","false","true","false","","false","false","false","true","false","false","","false","false","false","true","false","false","","false","false","false","true","false","false","","false","false","false","true","false","false","","false","false","false","true","false","false"
"382GHPVPHTOFVVTJR3WHJ0TDO3U34A","3XLAOVIRVSA42ATSR5YQSW4XJTNS9R","Evaluate a dialogue","You will read a short dialogue and answer to some questions about the dialogue","dialogue, evaluation, conversation","$0.40","Wed Mar 15 06:20:13 PDT 2023","10","BatchId:5033809;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 17 06:20:13 PDT 2023","","","3E1QT0TDFR6YQJWXEBYJT26XB38I8W","A1W6H1FPWRC8LO","Submitted","Wed Mar 15 07:20:57 PDT 2023","Wed Mar 15 07:55:31 PDT 2023","Sat Mar 18 07:55:31 PDT 2023","","","","2074","0% (0/0)","0% (0/0)","0% (0/0)","","false","false","true","false","false","false","","false","false","false","false","false","true","","true","false","false","false","false","false","","false","false","false","false","false","true","","false","false","true","false","false","false","","false","false","false","false","false","true","","false","false","false","false","false","true","","false","false","false","true","false","false","","false","false","false","false","true","false"
"382GHPVPHTOFVVTJR3WHJ0TDO3U34A","3XLAOVIRVSA42ATSR5YQSW4XJTNS9R","Evaluate a dialogue","You will read a short dialogue and answer to some questions about the dialogue","dialogue, evaluation, conversation","$0.40","Wed Mar 15 06:20:13 PDT 2023","10","BatchId:5033809;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 17 06:20:13 PDT 2023","","","3E47SOBEYST02MMAVNEOVO2G1UTIC2","ANLFR7N3ZO4UK","Submitted","Wed Mar 15 06:20:20 PDT 2023","Wed Mar 15 06:23:57 PDT 2023","Sat Mar 18 06:23:57 PDT 2023","","","","217","0% (0/0)","0% (0/0)","0% (0/0)","","false","false","false","false","false","true","","false","false","false","false","true","false","","false","false","false","false","true","false","","false","false","false","false","false","true","","false","false","false","false","false","true","","false","false","false","false","false","true","","false","false","false","false","true","false","","false","false","false","false","false","true","","false","false","false","false","false","true"
"382GHPVPHTOFVVTJR3WHJ0TDO3U34A","3XLAOVIRVSA42ATSR5YQSW4XJTNS9R","Evaluate a dialogue","You will read a short dialogue and answer to some questions about the dialogue","dialogue, evaluation, conversation","$0.40","Wed Mar 15 06:20:13 PDT 2023","10","BatchId:5033809;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 17 06:20:13 PDT 2023","","","3WETL7AQWV50DYVCVAKTDCUHQVA35F","A22VFMGH846UQU","Submitted","Wed Mar 15 08:21:12 PDT 2023","Wed Mar 15 08:37:14 PDT 2023","Sat Mar 18 08:37:14 PDT 2023","","","","962","0% (0/0)","0% (0/0)","0% (0/0)","","false","false","false","false","false","true","","false","false","false","true","false","false","","false","false","false","true","false","false","","false","true","false","false","false","false","","false","false","false","false","true","false","","false","false","false","false","false","true","","false","false","false","false","false","true","","false","false","false","true","false","false","","false","false","true","false","false","false"
"382GHPVPHTOFVVTJR3WHJ0TDO3U34A","3XLAOVIRVSA42ATSR5YQSW4XJTNS9R","Evaluate a dialogue","You will read a short dialogue and answer to some questions about the dialogue","dialogue, evaluation, conversation","$0.40","Wed Mar 15 06:20:13 PDT 2023","10","BatchId:5033809;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 17 06:20:13 PDT 2023","","","3Y9N9SS8L08VHBA5AG2CBOI93C83DN","AU298GMKO0FGF","Submitted","Wed Mar 15 06:20:20 PDT 2023","Wed Mar 15 06:55:36 PDT 2023","Sat Mar 18 06:55:36 PDT 2023","","","","2116","0% (0/0)","0% (0/0)","0% (0/0)","","false","false","false","true","false","false","","false","false","false","false","true","false","","false","false","false","true","false","false","","false","false","false","true","false","false","","false","false","false","true","false","false","","false","false","false","true","false","false","","false","false","false","true","false","false","","false","false","false","true","false","false","","false","false","false","true","false","false"
