"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.Q1Comment","Answer.Q1Opt1.Strongly disagree","Answer.Q1Opt2.Disagree","Answer.Q1Opt3.Somewhat disagree","Answer.Q1Opt4.Somewhat dagree","Answer.Q1Opt5.Agree","Answer.Q1Opt6.Strongly agree","Answer.Q2Comment","Answer.Q2Opt1.Strongly disagree","Answer.Q2Opt2.Disagree","Answer.Q2Opt3.Somewhat disagree","Answer.Q2Opt4.Somewhat dagree","Answer.Q2Opt5.Agree","Answer.Q2Opt6.Strongly agree","Answer.Q3Comment","Answer.Q3Opt1.Strongly disagree","Answer.Q3Opt2.Disagree","Answer.Q3Opt3.Somewhat disagree","Answer.Q3Opt4.Somewhat dagree","Answer.Q3Opt5.Agree","Answer.Q3Opt6.Strongly agree","Answer.Q4Comment","Answer.Q4Opt1.Strongly disagree","Answer.Q4Opt2.Disagree","Answer.Q4Opt3.Somewhat disagree","Answer.Q4Opt4.Somewhat dagree","Answer.Q4Opt5.Agree","Answer.Q4Opt6.Strongly agree","Answer.Q5Comment","Answer.Q5Opt1.Strongly disagree","Answer.Q5Opt2.Disagree","Answer.Q5Opt3.Somewhat disagree","Answer.Q5Opt4.Somewhat dagree","Answer.Q5Opt5.Agree","Answer.Q5Opt6.Strongly agree","Answer.Q6Comment","Answer.Q6Opt1.Strongly disagree","Answer.Q6Opt2.Disagree","Answer.Q6Opt3.Somewhat disagree","Answer.Q6Opt4.Somewhat dagree","Answer.Q6Opt5.Agree","Answer.Q6Opt6.Strongly agree","Answer.Q7Comment","Answer.Q7Opt1.Strongly disagree","Answer.Q7Opt2.Disagree","Answer.Q7Opt3.Somewhat disagree","Answer.Q7Opt4.Somewhat dagree","Answer.Q7Opt5.Agree","Answer.Q7Opt6.Strongly agree","Answer.Q8Comment","Answer.Q8Opt1.Strongly disagree","Answer.Q8Opt2.Disagree","Answer.Q8Opt3.Somewhat disagree","Answer.Q8Opt4.Somewhat dagree","Answer.Q8Opt5.Agree","Answer.Q8Opt6.Strongly agree","Answer.Q9Comment","Answer.Q9Opt1.Strongly disagree","Answer.Q9Opt2.Disagree","Answer.Q9Opt3.Somewhat disagree","Answer.Q9Opt4.Somewhat dagree","Answer.Q9Opt5.Agree","Answer.Q9Opt6.Strongly agree","Approve","Reject"
"39XCQ6V3KZ1WOXK1OADPVVBBYQR56N","3XLAOVIRVSA42ATSR5YQSW4XJTNS9R","Evaluate a dialogue","You will read a short dialogue and answer to some questions about the dialogue","dialogue, evaluation, conversation","$0.40","Wed Mar 15 06:15:23 PDT 2023","10","BatchId:5033802;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 17 06:15:23 PDT 2023","","","31N2WW6R9TNSFVO11MX2ZOLUFPN3FX","A17XHHUZMUXAVA","Submitted","Wed Mar 15 07:15:40 PDT 2023","Wed Mar 15 08:08:07 PDT 2023","Sat Mar 18 08:08:07 PDT 2023","","","","3147","0% (0/0)","0% (0/0)","0% (0/0)","","false","false","false","false","true","false","","false","false","false","true","false","false","","false","false","false","false","true","false","","false","false","false","false","false","true","","false","false","false","false","false","true","","false","false","false","false","false","true","","false","false","false","false","false","true","","false","false","false","false","false","true","","false","false","false","false","true","false"
"39XCQ6V3KZ1WOXK1OADPVVBBYQR56N","3XLAOVIRVSA42ATSR5YQSW4XJTNS9R","Evaluate a dialogue","You will read a short dialogue and answer to some questions about the dialogue","dialogue, evaluation, conversation","$0.40","Wed Mar 15 06:15:23 PDT 2023","10","BatchId:5033802;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 17 06:15:23 PDT 2023","","","333U7HK6IBC62PCUD1UZRVZYZ9SJDD","A1ENA0B4IWGA5R","Submitted","Wed Mar 15 07:11:55 PDT 2023","Wed Mar 15 07:30:20 PDT 2023","Sat Mar 18 07:30:20 PDT 2023","","","","1105","0% (0/0)","0% (0/0)","0% (0/0)","","false","false","false","true","false","false","","false","false","false","false","false","true","","false","true","false","false","false","false","","false","false","false","false","false","true","","false","false","false","false","false","true","","false","false","false","false","true","false","","false","false","false","true","false","false","","false","false","false","false","true","false","","false","false","false","true","false","false"
"39XCQ6V3KZ1WOXK1OADPVVBBYQR56N","3XLAOVIRVSA42ATSR5YQSW4XJTNS9R","Evaluate a dialogue","You will read a short dialogue and answer to some questions about the dialogue","dialogue, evaluation, conversation","$0.40","Wed Mar 15 06:15:23 PDT 2023","10","BatchId:5033802;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 17 06:15:23 PDT 2023","","","34J10VATJHV4WNWT05FJFTRX59SQID","A2J12UZ2DPDNCT","Submitted","Wed Mar 15 06:15:32 PDT 2023","Wed Mar 15 06:24:49 PDT 2023","Sat Mar 18 06:24:49 PDT 2023","","","","557","0% (0/0)","0% (0/0)","0% (0/0)","","true","false","false","false","false","false","","false","true","false","false","false","false","","false","false","true","false","false","false","","false","false","false","true","false","false","","false","false","false","true","false","false","","false","false","false","false","true","false","","false","false","false","true","false","false","","false","false","false","true","false","false","","false","false","true","false","false","false"
"39XCQ6V3KZ1WOXK1OADPVVBBYQR56N","3XLAOVIRVSA42ATSR5YQSW4XJTNS9R","Evaluate a dialogue","You will read a short dialogue and answer to some questions about the dialogue","dialogue, evaluation, conversation","$0.40","Wed Mar 15 06:15:23 PDT 2023","10","BatchId:5033802;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 17 06:15:23 PDT 2023","","","352YTHGROXAXBNYBWQQLCEPD94VH4T","A29CXLR3LXMVF9","Submitted","Wed Mar 15 06:15:32 PDT 2023","Wed Mar 15 06:18:44 PDT 2023","Sat Mar 18 06:18:44 PDT 2023","","","","192","0% (0/0)","0% (0/0)","0% (0/0)","good","false","false","false","true","false","false","good","false","false","false","true","false","false","good","false","false","false","false","true","false","good","false","false","false","true","false","false","good","false","false","false","false","true","false","good","false","false","false","false","true","false","good","false","false","false","false","true","false","good","false","false","true","false","false","false","good","false","false","false","false","true","false"
"39XCQ6V3KZ1WOXK1OADPVVBBYQR56N","3XLAOVIRVSA42ATSR5YQSW4XJTNS9R","Evaluate a dialogue","You will read a short dialogue and answer to some questions about the dialogue","dialogue, evaluation, conversation","$0.40","Wed Mar 15 06:15:23 PDT 2023","10","BatchId:5033802;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 17 06:15:23 PDT 2023","","","36H9ULYP64R309QQ47PPFV2JBM8JFO","A2J1QH8F9ELL2P","Submitted","Wed Mar 15 08:18:07 PDT 2023","Wed Mar 15 08:23:24 PDT 2023","Sat Mar 18 08:23:24 PDT 2023","","","","317","0% (0/0)","0% (0/0)","0% (0/0)","","false","false","false","true","false","false","","false","false","false","false","true","false","","false","false","false","true","false","false","","false","false","false","false","false","true","","false","false","false","false","true","false","","false","false","false","false","true","false","","false","false","false","false","true","false","","false","false","false","false","false","true","good","false","false","false","false","true","false"
"39XCQ6V3KZ1WOXK1OADPVVBBYQR56N","3XLAOVIRVSA42ATSR5YQSW4XJTNS9R","Evaluate a dialogue","You will read a short dialogue and answer to some questions about the dialogue","dialogue, evaluation, conversation","$0.40","Wed Mar 15 06:15:23 PDT 2023","10","BatchId:5033802;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 17 06:15:23 PDT 2023","","","3GA6AFUKOQLCTRF7WCL229X7V403HV","A1T0RYFR5O45VH","Submitted","Wed Mar 15 07:15:39 PDT 2023","Wed Mar 15 07:56:19 PDT 2023","Sat Mar 18 07:56:19 PDT 2023","","","","2440","0% (0/0)","0% (0/0)","0% (0/0)","","false","false","false","false","false","true","","false","false","false","false","false","true","","false","false","false","false","true","false","","false","false","false","false","true","false","","false","false","false","true","false","false","","false","false","false","true","false","false","","false","false","false","false","true","false","","false","false","false","false","true","false","","false","false","false","true","false","false"
"39XCQ6V3KZ1WOXK1OADPVVBBYQR56N","3XLAOVIRVSA42ATSR5YQSW4XJTNS9R","Evaluate a dialogue","You will read a short dialogue and answer to some questions about the dialogue","dialogue, evaluation, conversation","$0.40","Wed Mar 15 06:15:23 PDT 2023","10","BatchId:5033802;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 17 06:15:23 PDT 2023","","","3GA6AFUKOQLCTRF7WCL229X7V4ZH38","ACF6USGTSNNXC","Submitted","Wed Mar 15 06:15:32 PDT 2023","Wed Mar 15 06:26:18 PDT 2023","Sat Mar 18 06:26:18 PDT 2023","","","","646","0% (0/0)","0% (0/0)","0% (0/0)","","false","false","false","true","false","false","","false","false","false","false","false","true","","false","false","false","false","true","false","","false","false","false","true","false","false","","false","false","true","false","false","false","","false","false","false","true","false","false","","false","false","false","true","false","false","","false","false","false","false","true","false","","false","false","false","false","false","true"
"39XCQ6V3KZ1WOXK1OADPVVBBYQR56N","3XLAOVIRVSA42ATSR5YQSW4XJTNS9R","Evaluate a dialogue","You will read a short dialogue and answer to some questions about the dialogue","dialogue, evaluation, conversation","$0.40","Wed Mar 15 06:15:23 PDT 2023","10","BatchId:5033802;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 17 06:15:23 PDT 2023","","","3LEIZ60CDLWKZE4HJ7SJTT4YRMC9ZT","A17K7GPL0TSQUK","Submitted","Wed Mar 15 08:16:23 PDT 2023","Wed Mar 15 08:19:09 PDT 2023","Sat Mar 18 08:19:09 PDT 2023","","","","166","0% (0/0)","0% (0/0)","0% (0/0)","","false","false","false","true","false","false","","false","false","false","true","false","false","","false","false","false","false","true","false","","false","false","false","false","true","false","","false","false","false","false","true","false","","false","false","false","false","true","false","","false","false","false","true","false","false","","false","false","false","true","false","false","","false","false","false","true","false","false"
"39XCQ6V3KZ1WOXK1OADPVVBBYQR56N","3XLAOVIRVSA42ATSR5YQSW4XJTNS9R","Evaluate a dialogue","You will read a short dialogue and answer to some questions about the dialogue","dialogue, evaluation, conversation","$0.40","Wed Mar 15 06:15:23 PDT 2023","10","BatchId:5033802;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 17 06:15:23 PDT 2023","","","3NLZY2D53RM6MO4ZL8CW79JPMDMQLR","AOA61BGN20ZYQ","Submitted","Wed Mar 15 06:15:32 PDT 2023","Wed Mar 15 06:18:42 PDT 2023","Sat Mar 18 06:18:42 PDT 2023","","","","190","0% (0/0)","0% (0/0)","0% (0/0)","","false","false","false","true","false","false","","false","false","false","false","false","true","","false","false","false","false","true","false","","false","false","false","false","false","true","","true","false","false","false","false","false","","false","false","false","false","false","true","","false","false","false","false","false","true","","false","false","false","false","false","true","","false","false","false","true","false","false"
"39XCQ6V3KZ1WOXK1OADPVVBBYQR56N","3XLAOVIRVSA42ATSR5YQSW4XJTNS9R","Evaluate a dialogue","You will read a short dialogue and answer to some questions about the dialogue","dialogue, evaluation, conversation","$0.40","Wed Mar 15 06:15:23 PDT 2023","10","BatchId:5033802;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 17 06:15:23 PDT 2023","","","3XC1O3LBOUJJE4WR2C6RCEUC6KLLT0","A1K03E01SYT8OF","Submitted","Wed Mar 15 06:15:32 PDT 2023","Wed Mar 15 06:19:33 PDT 2023","Sat Mar 18 06:19:33 PDT 2023","","","","241","0% (0/0)","0% (0/0)","0% (0/0)","GOOD","false","false","false","true","false","false","GOOD","false","false","false","false","false","true","","false","false","false","false","true","false","GOOD","false","false","false","false","false","true","GOOD","false","false","false","true","false","false","","false","false","false","false","true","false","GOOD","false","false","false","true","false","false","GOOD","false","false","false","true","false","false","GOOD","false","false","false","false","true","false"
